timestamp,angular_velocity_x,angular_velocity_y,angular_velocity_z
1701709000469693561,0.00969618558883667,0.002162158722057939,-0.003203749656677246
1701709000570821322,0.0007361173629760742,0.004768372047692538,0.0012814996298402548
1701709000672863127,0.00880807638168335,0.004923343658447266,-0.003413855796679855
1701709000773790922,0.006389618385583163,0.0016480685444548728,-0.003141164779663086
1701709000872622707,0.003859400982037187,-0.0011399389477446677,0.0002741813659667969
1701709000973630029,0.007949770428240301,-0.0021263959351927046,0.0017926099244505167
1701709001072501287,0.007189811673015357,0.004556776490062476,-0.0052332887426018715
1701709001172431295,0.008730590343475342,0.0032916665077209473,0.0001758337166393176
1701709001273357621,0.005288422573357821,-0.0027492644730955367,-0.00046640640357509255
1701709001373272502,0.0026240944862365723,-0.002339482307434082,-0.002670288318768144
1701709001473270287,0.003845989936962724,0.0012755395146086814,-0.004960596561431885
1701709001573230570,0.003205240005627275,-0.0020310285035520796,-0.001214444637298584
1701709001672145430,0.003989040851593018,0.0027552247047424316,-0.004711747635155917
1701709001773195807,0.010630489327013494,0.00030547383357770746,-0.004680454730987549
1701709001873292251,0.007040798664093018,-0.00022649765014648438,-0.0021636488381773238
1701709001975352681,0.003178417915478349,0.0026658177375793457,-0.0019446016522124412
1701709002075320348,0.0051155691035091886,3.5762786865234375e-05,-0.002798438305035234
1701709002175343537,0.012120604515075684,0.0007435678853653372,-0.0030532479286193848
1701709002275319647,0.0010982155799865723,-0.004635752644389869,-0.004459918476641178
1701709002375311122,0.0017836691113188865,-0.004857778549194336,-0.0019386414205655458
1701709002475206775,0.0036209824029356246,0.0020742416381835938,-0.0007465482340194286
1701709002575252846,0.007325412239879371,0.0005230307579040527,-0.0003293156914878637
1701709002676146049,0.007762014865875244,0.0009179115877486766,-0.0022724270820617676
1701709002775143943,0.005337596405297519,0.0040084123611450195,-0.0028654935304075484
1701709002875141094,0.006566941272467376,0.006063281558454037,-0.0018835066584870221
1701709002975252735,0.005097687244415283,-0.0006377697573043407,-0.0005692243576049805
1701709003076338111,0.009199976921081543,0.0011101366253569724,-0.002142786979675293
1701709003176340814,0.007261335849761963,0.0019222501432523134,0.0007331371307373047
1701709003277323867,0.0031098718754947186,0.0021055338438600306,-0.0046074395067989835
1701709003377188739,0.0012606381205841901,-0.002281367313116789,-0.003440678119659424
1701709003478031060,0.0051036481745541104,-0.001278519630432129,-0.0008717180462554097
1701709003577827778,0.008472800254821777,-0.001774728414602578,-0.0027507545892149214
1701709003678777551,0.005041062831878662,0.0018730760784819724,-0.000718236027751118
1701709003778619065,0.00021457676484715196,-0.0011011958122253418,0.000502169132232666
1701709003878392387,0.00889599323272705,0.00014007092977408322,-0.001882016775198281
1701709003977376310,0.00597834587097168,0.0004529953876044602,-0.000946223910432309
1701709004078259473,0.007222593761980534,-0.001323223230428994,-0.003759563667699695
1701709004178149604,0.009892880916595459,-0.0015363098355010154,-0.001245737192220986
1701709004278009193,0.008589030243456365,-0.0005096197128295898,-5.811452865600586e-05
1701709004378009519,0.00659823464229703,1.9371505914023146e-05,-0.0033333892934024334
1701709004478027829,0.004111230373382568,0.0004768371873069555,-0.0027120115701109175
1701709004581170306,0.007991493679583074,0.005123019218444824,-0.0027447941247373824
1701709004680054934,0.00497847842052579,-0.0012651083525270224,-0.00042766335536725825
1701709004779988752,0.005845725070685149,-0.0006005167961120605,-0.002445280319079757
1701709004879954296,0.0035434961318969727,0.0027194621507078414,-0.007621944881975651
1701709004981078093,0.008879601955413818,0.0011488796444609763,-0.0046506524085998535
1701709005079430163,0.00504404352977872,-2.9802322387695312e-06,0.0026986005250364546
1701709005179834161,0.004836916923522949,0.004959106910973788,-0.006321072578430176
1701709005279987006,0.0031888482626527552,-0.0023394818417727947,-0.0019863245543092494
1701709005380063054,0.005479158367961646,-0.001701712841168046,-0.001867115846835077
1701709005480264999,0.007013977970927955,0.0016033649444580078,-0.005097687710076571
1701709005580433462,0.0022068615071475506,-0.0011086465092375877,-0.0029280781745910645
1701709005682700374,0.0038042659871280193,0.0006631016731262207,0.0001281500008190051
1701709005782759856,0.009323657490313055,0.001043081399984658,0.0006958842277526855
1701709005881921094,0.00821798946708441,-0.000795721949543804,-0.002357363235205412
1701709005980983152,0.00827014446258545,0.0017911196919158103,-0.0047713518142700195
1701709006082074837,0.005850196350365878,0.0029340388718992476,-0.002770125400274992
1701709006183376330,0.007712841499596835,0.00234693312086165,-0.0016361474990844727
1701709006282523586,0.007334352936595679,0.0008001924143172802,-0.001625716919079423
1701709006382776456,0.0041142115369439125,0.0027969484217464924,-0.0013321641599759462
1701709006482085038,0.00263899564743042,-0.0004678964614868164,-0.002810359233990312
1701709006582423375,0.005908309482038021,0.0010713932570070028,-0.004065036308020354
1701709006684595502,-0.001725554233416915,0.002960860496386886,-0.006225705146789551
1701709006784978809,0.0068947672843933105,0.001989304786548019,-0.005394219420850277
1701709006885077555,0.0076502575539052495,-0.0016584994737058878,0.0006020069704391063
1701709006985061582,0.006641447078436614,0.002737342845648527,-0.0023305413778871302
1701709007085026211,0.005532801151275635,0.0019177795620635154,-0.004890561103820801
1701709007184988055,0.009365379810333252,0.002768636448308826,0.0010013580322265625
1701709007284961264,0.0064641241915524015,0.0015214085578918457,-0.003199279541149736
1701709007385089272,0.0018715861951932313,0.0004991888999938965,0.0030249359551817183
1701709007485075115,0.0028386709745973353,0.005869566462934017,-0.0002905726723838598
1701709007585124592,0.0011712311534211042,0.0010490415152162313,0.000669062079396099
1701709007685100252,0.004723668564110995,-0.0003799795522354543,-0.006029009353369475
1701709007785118925,-0.002713501220569015,-0.00155717134475708,-0.005005300510674716
1701709007884201997,-0.00030547380447387695,0.0013366342755034568,-0.004032254219055176
1701709007985245757,0.004222988616675139,-0.0024944539181888103,-0.006386637222021819
1701709008084570203,0.0007063150987960399,-0.0048920512199401855,-4.470348358154297e-06
1701709008184847401,0.0031977898906916384,-0.007629395462572575,-0.002181529998779297
1701709008284226669,0.007568299770355225,-0.011633337475359442,-0.003489852184429765
1701709008386093032,0.003933907020837069,-0.0009685754776000977,-0.002963840961456299
1701709008484410354,0.009073317050933838,0.001505017629824579,-0.004315376747399569
1701709008584469682,0.0018656257307156923,0.0032320618629455566,-0.0031560659408569336
1701709008684710226,0.007757544983178378,0.00020265576313249767,-0.001305341487750411
1701709008785007367,0.0013709067134186628,0.0016257166862487793,-0.0013336539268493652
1701709008885223893,0.004336238373070956,-0.007747112773358822,-0.0025540590286254883
1701709008985273643,0.006046891678124667,-6.705522537231445e-05,0.0003948807716369629
1701709009089600434,0.006531179416924716,0.001068413257598877,-0.012297929264605047
1701709009189893431,0.0077739362604916104,-0.0011876225471496582,-0.003986061085015536
1701709009289074752,0.007934868335723877,-0.006081164348870517,-0.009281933307647705
1701709009389246675,0.0010088086128234863,-0.0004902482614852489,-0.008288025856018066
1701709009489430056,0.008539856411516668,0.0055596232414245605,-0.008060039021074774
1701709009589655800,0.0014483928680419922,-5.960464841336944e-05,-0.010408461093902588
1701709009689705251,0.008979440666735174,0.00394284725189209,-0.004984438885003329
1701709009788917346,0.007760525681078434,-0.002397597068920732,-0.008372962474822998
1701709009889190699,0.007057190872728825,-0.007063150871545077,-0.00654608104377985
1701709009989297716,0.0048354268074035645,-0.010506809689104559,-0.010599195957183838
1701709010089283923,0.009478628635406494,-0.009101629257202148,-0.011780858971178533
1701709010189362244,0.004306436050683261,-0.003540516132488847,-0.01679062470793724
1701709010289444573,0.003816187614575029,-0.004337728489190341,-0.021611154079437256
1701709010389653079,0.00909715984016657,-0.0024974348489195113,-0.018171966075897217
1701709010489700852,0.008390843868255615,-0.0045806169509887695,-0.029845537617802623
1701709010590923258,0.013428927399218084,-0.00625103758648038,-0.037291646003723145
1701709010689273634,0.011593104340136053,-0.008036197163164617,-0.04519224166870117
1701709010789517319,0.009408591315150261,-0.005887448787689209,-0.04897714033722878
1701709010889483260,0.013326108455657959,-0.007309018634259701,-0.05604923143982888
1701709010989429878,0.0118255615234375,-0.003899634350091219,-0.05695522204041482
1701709011089526219,0.006210804451256991,-0.010170043446123602,-0.060603030025959015
1701709011190790401,0.004640222061425448,-0.003153085941448808,-0.0700145959854126
1701709011290700469,0.0058904290199279785,-0.004711747169494629,-0.07589907199144365
1701709011389662331,0.009270012378692627,-0.012579560279846191,-0.0891864374279976
1701709011493723920,0.005774199962615967,-0.011065603233873846,-0.09385645389556885
1701709011594609688,0.009596348740160467,-0.0027388334274291992,-0.09856820851564409
1701709011694467068,0.009745360352098944,0.00273287296295166,-0.10734946280717851
1701709011794360372,0.004252790939062835,0.0007420778274536133,-0.11585653573274614
1701709011894173356,0.008423627354204656,-0.00168532133102417,-0.12530685961246493
1701709011990914163,-0.00018626452947501096,-0.0026047232095152144,-0.1354321837425232
1701709012093914222,0.014674664475023748,0.001990795135498047,-0.1401677876710892
1701709012194869730,0.004480778239667416,-0.006081163417547942,-0.14248192310333252
1701709012294781420,-0.0028982765506953005,-0.005592405796051025,-0.1543611437082291
1701709012393639658,0.0009611250716261567,-0.004382431507110596,-0.16967211663722995
1701709012494580364,-0.001043081283569336,-0.008578599430620672,-0.17547309398651123
1701709012594481302,0.011265277862548828,-0.007112325634807349,-0.17478615045547485
1701709012694357103,-0.008219479583203794,-0.003030895721167326,-0.178726002573967
1701709012794303721,0.0016018750611692667,-0.00755041977390647,-0.1910463273525238
1701709012894197490,0.0015228986740112305,-0.00720024248585105,-0.1957327574491501
1701709012994092822,-0.0022873284760862593,0.004939734935760498,-0.20177960395812988
1701709013095015874,0.01341849658638239,-0.0008180737495422363,-0.19793362915515902
1701709013195945117,-0.0007539986982010306,0.00033229589462280273,-0.2056509256362915
1701709013295017667,-0.0018998981686308982,0.005739927291870117,-0.21425336599349976
1701709013394019534,-0.0036120421718806033,0.0025391578674316406,-0.2244502604007721
1701709013494024306,-0.006398557685315609,0.0013530253199860456,-0.2201303690671921
1701709013594041794,-0.01460015680640936,0.004917382262647152,-0.22488829493522644
1701709013694199074,0.02822279930114746,-0.0004589557938743383,-0.22575558722019198
1701709013794211031,0.03893374651670456,0.00587403727695346,-0.2344906181097031
1701709013895993251,0.03378540277481079,-0.0008299946202896536,-0.2372100800275803
1701709013994839084,0.021079178899526596,-0.006696582306176425,-0.24391563236713412
1701709014095741472,0.004209578502923251,-0.0005602836608886719,-0.2527311444282532
1701709014198738990,0.009837747551500799,0.003916025161743164,-0.25280717015266424
1701709014298879681,0.00369995809160173,0.01969188079237938,-0.2575367391109467
1701709014395719561,0.028207903727889064,0.022698942571878433,-0.2617165446281433
1701709014498672472,0.02951026521623135,0.003294647205621004,-0.2746343910694123
1701709014598600438,0.003944337833672763,-0.000883638858795166,-0.279396802186966
1701709014698867954,0.008063018321990967,-0.0014081598492339256,-0.2872288227081299
1701709014798974688,0.014653802849352362,-0.00171661376953125,-0.31139704585075384
1701709014898887796,0.009912253357470037,0.0006884336471557617,-0.315177470445633
1701709014998768503,0.010657308623194695,-0.0004559755616355688,-0.31332069635391235
1701709015098933339,0.023277102038264278,0.009152291342616081,-0.31461563706398016
1701709015199038858,-0.002570450538769365,0.013852119445800781,-0.32363089919090277
1701709015298878590,0.001959502929821611,-0.005568563938140869,-0.34391883015632635
1701709015398751053,0.00142157101072371,-0.0018820170080289247,-0.33681994676589966
1701709015499676845,0.0046446919441223145,-0.0042006378062069425,-0.33727288246154785
1701709015598513564,0.005865097977221012,0.013569000177085401,-0.3278971314430237
1701709015700533722,0.018143653869628906,0.024780631065368652,-0.32035413384437567
1701709015800651791,0.0007972121820785106,0.015459957532584669,-0.3085821866989136
1701709015899714567,-0.009492039680480957,0.002557039260864258,-0.3052383959293366
1701709016000754166,-0.002010166877880693,0.0105321416631341,-0.30693262815475464
1701709016100679369,-0.0012576581211760642,0.02017021365463734,-0.2924606204032898
1701709016200456714,0.029233099892735485,0.020416082814335827,-0.27984827756881714
1701709016300363053,0.02567023225128651,0.01444071624428034,-0.2756863832473755
1701709016400805869,0.010146201588213445,0.017470123246312145,-0.276106595993042
1701709016500945329,0.01017898414283991,0.02353787608444691,-0.2645447850227356
1701709016603120660,0.0039145355112850675,0.03120005503296852,-0.24776463210582736
1701709016700061149,0.003723799716681242,0.030565258115530014,-0.23539511859416964
1701709016803006982,0.022232530638575557,0.023418661206960678,-0.23654995858669284
1701709016900815254,0.03185719624161721,0.019206108525395397,-0.2354755997657776
1701709017000685741,0.05013049393892288,-0.0006005167961120605,-0.2094969600439072
1701709017103688802,0.003959237597882748,0.00010728835331974552,-0.20448413491249084
1701709017202994205,-0.011670589447021484,0.002861023182049394,-0.1987338364124298
1701709017304256066,-0.01100450847297907,0.011621415615081787,-0.18681885302066806
1701709017404189870,0.012651084922254087,0.027616318315267563,-0.16729085147380832
1701709017504129525,0.04715770483016968,0.028954448178410534,-0.1497402787208557
1701709017603021995,0.05244613438844681,0.027298932895064357,-0.14265477657318115
1701709017702915002,-0.008636713959276678,-0.002722442150115967,-0.11564940959215166
1701709017803794642,-0.02575069479644299,-0.031243260949850082,-0.10087936371564867
1701709017903771680,-0.02130866050720215,-0.012539328075945379,-0.09732095897197723
1701709018003645652,0.00794827938079834,-0.006112457718700171,-0.08080452680587769
1701709018103527090,0.025397542864084244,-0.007911027409136297,-0.06495565176010132
1701709018203435991,0.02866685390472412,-0.002022087806835771,-0.054261088371276855
1701709018304381962,0.020575523376464844,-0.004261732567101718,-0.05469471588730813
1701709018404387729,0.01857280731201172,-0.014977159909904005,-0.04364104196429253
1701709018505406505,0.029374660924077037,-0.013054907321929932,-0.036904215812683105
1701709018604241651,0.01817792840301991,-0.014504790306091309,-0.05168319493532181
1701709018705078878,-0.03200768679380417,-0.001037120935507119,-0.039978321641683585
1701709018805205474,-0.008225441910326483,0.02062469720840454,-0.036306679248809814
1701709018905438712,0.00672936486080289,0.019496675580739975,-0.037898123264312744
1701709019005554312,0.00550448801368475,0.004845858085900546,-0.054123993963003166
1701709019105712457,0.01596510596573353,-0.00791698694229126,-0.04287213087081909
1701709019204845536,-0.013601780869066717,-0.00143945193849504,-0.03895311802625656
1701709019308026887,-0.001971423625946045,0.024020673707127575,-0.04194080829620361
1701709019405242431,0.00023692850663792345,0.021252036094665527,-0.04215538501739502
1701709019508323895,-0.010082124732434751,0.021578367799520493,-0.043909255415201194
1701709019608322033,-0.011217595078051092,-0.007532537914812565,-0.055076193064451225
1701709019708171028,0.03250539302825928,-0.03630966320633889,-0.05037933588027954
1701709019808236156,0.04595071077346802,-0.03952980414032937,-0.05484819412231445
1701709019908373266,0.00216066837310791,-0.021645428612828258,-0.056105852127075195
1701709020007583183,0.02678036876022816,-0.010617077350616455,-0.05487054958939553
1701709020107640394,0.008764863945543768,-0.010386109352111816,-0.06567985564470293
1701709020207605042,-0.0035643577575683594,-0.038824979215860374,-0.06061196327209473
1701709020308535570,-0.009766220115125181,-0.037901103496551514,-0.05906223878264428
1701709020407586883,0.016854705289006237,-0.014372169971466064,-0.06265939027071
1701709020507700861,0.051505874842405326,0.004719197750091553,-0.05737991258502007
1701709020607643501,0.04719049111008645,0.009964406490325928,-0.05469322577118874
1701709020709614967,0.016683343797922134,-0.01639425754547119,-0.05509258434176446
1701709020809581564,0.031085312366485596,-0.028440359979867935,-0.05431920662522317
1701709020909583308,-0.01847594976425171,-0.018355250358581543,-0.04960745945572854
1701709021009684301,-0.01561641786247492,0.02671480365097523,-0.05624145269393921
1701709021109751471,-0.0029563901480287318,0.0705927684903145,-0.05529522895812988
1701709021208818379,0.03705024719238281,0.07781237363815308,-0.04452020302414895
1701709021309795200,0.0309824962168932,0.07003099471330644,-0.04063248634338379
1701709021410718569,0.014537575654685499,0.045439612120389945,-0.04903227835893631
1701709021510732403,-9.23872066778131e-05,0.0517532266676426,-0.05021095275878906
1701709021609779012,-0.011344254948198797,0.06952435523271562,-0.04504770040512085
1701709021709889653,-0.03377944603562356,0.039732459932565696,-0.05110204219818115
1701709021810068182,-0.031149389222264293,-0.007325411308556796,-0.04076361656188965
1701709021910075599,-0.012741981074213982,-0.026331838220357895,-0.03373175486922265
1701709022010281670,0.012344122864305975,-0.023770334199070934,-0.04124492406845093
1701709022110198614,0.007593630813062191,-0.0006020069122314453,-0.036810334771871574
1701709022212365375,-0.013028085231781006,0.02038628049194813,-0.033383071422576904
1701709022313517471,-0.02420097216963768,0.01097917463630438,-0.02773403748869896
1701709022413563781,-0.024847691878676418,0.004988908767700195,-0.039575997740030296
1701709022513527593,-0.03054886683821678,0.008732079528272154,-0.034576646983623505
1701709022612715433,-0.025263434275984768,0.01888871192932129,-0.028389694169163707
1701709022712985182,-0.020669398829340938,0.0016599891241639853,-0.01880973391234875
1701709022813019394,-0.036834172904491425,-0.0022023918572813277,-0.02231597527861595
1701709022912946127,-0.053463876247406006,0.0061839823611080655,-0.025606155395507812
1701709023013032054,-0.03253519907593728,0.017789006233215332,-0.026810171082615856
1701709023113202549,0.034768879413604736,0.008367002941668035,-0.018171966075897217
1701709023213428650,0.017374753952026367,-0.016917290166020397,-0.01786947250366211
1701709023313688502,0.006295740604400635,-0.031216444447636608,-0.0124320387840271
1701709023413615349,-0.02664029598236084,0.00020861627126578244,-0.011372566223144531
1701709023513709057,-0.04846155643463135,-0.004559755790978671,-0.011976064182817938
1701709023613698461,-0.06638317555189134,-0.012390313670039177,-0.010432301089167595
1701709023715071377,-0.015251340344548225,-0.020347537472844127,0.0010982156964018943
1701709023814270195,0.03734081983566284,-0.015448034740984442,0.016342105343937877
1701709023914578162,0.022459028288722042,-0.03272742033004761,0.014109909534454346
1701709024014832707,0.0242576003074646,-0.05132854357361794,0.01225173566490412
1701709024114978056,-0.002396106719970703,-0.0535622350871563,0.020647054538130764
1701709024214916479,-0.010573864914476873,-0.03115832805633545,0.017483532428741455
1701709024314856781,-0.0325918234884739,-0.001990795135498047,0.017195940017700195
1701709024414783255,0.008575617335736753,-0.007934866473078728,0.025235116481781006
1701709024515613149,-0.007069111336022616,-0.007101893424987793,0.0354573130607605
1701709024614477045,0.009088220074772835,-0.025199359282851223,0.037281226366758353
1701709024715347882,-0.021161139011383057,-0.02886653505265713,0.038281086832284934
1701709024817304437,-0.020878015086054805,-0.013844668865203857,0.043439861387014396
1701709024918259154,-0.011911987327039244,0.003214180003851652,0.038364525884389884
1701709025018172796,0.01161098573356867,0.0028848652727901936,0.0408276952803135
1701709025116931702,0.02844035439193249,0.0006958841113373637,0.04315972700715066
1701709025218120481,0.023238362744450573,-0.007978081703186035,0.03514141216874123
1701709025316933084,-0.025913121178746227,-0.010776519775390625,0.03952980414032937
1701709025417903206,-0.016418099403381348,0.0030606987420469527,0.040781497955322266
1701709025517854477,-0.04080682992935181,-0.0325426496565342,0.029884278774261475
1701709025617013886,0.019480286166071895,-0.04470348358154297,0.024735929444432262
1701709025718994578,0.0410914458334446,-0.03033578582108021,0.031541287899017334
1701709025817879630,0.049535930156707764,-0.0016048551769927146,0.03560185432434082
1701709025917751614,0.011719762347638609,0.007729231379926205,0.030682979151606563
1701709026017582800,-0.019392373040318493,-0.014765560626983643,0.021374223753809932
1701709026119482539,-0.02880096063017845,-0.037103891372680664,0.017623601481318477
1701709026219522323,-0.013400615192949774,-0.029316542670130733,0.022400911897420883
1701709026319661019,0.015857815742492676,0.0027120113372802734,0.026975573971867565
1701709026419759164,0.029326973482966427,0.006020068656653167,0.030337274074554443
1701709026519782115,0.04063546657562256,0.004285573959350586,0.02319067902863026
1701709026619739031,-0.0004246831231284887,-0.008451939560472967,0.019493699073791504
1701709026719444805,-0.006780029740184546,-0.009727478958666326,0.016991794109344482
1701709026820298053,-0.0006541609182022513,-0.006552041042596103,0.013668835163116455
1701709026920308309,-0.005877018440514804,0.0007733703241683544,0.02509206533432007
1701709027020294534,0.009320675395429136,0.007307528983801604,0.022628899663686752
1701709027119167294,0.03441274538636208,0.005982816684991122,0.023208558559417725
1701709027219141738,0.03331601619720459,-0.0119477529078722,0.020758809521794323
1701709027320261294,0.011767445132136345,-0.018364187330007553,0.023138521239161495
1701709027422533997,0.005552172660827637,-0.0166431088000536,0.02737194299697876
1701709027522620556,-0.0021263957023620605,-0.007802249398082496,0.03294050693511963
1701709027621641031,0.011068583466112615,-0.0068128108978271484,0.03632903471589089
1701709027722866392,0.03192722797393799,-0.009244681335985662,0.032614171504974365
1701709027821733334,0.03122389502823353,0.0015139579772949219,0.033184889703989036
1701709027922392520,0.01431107334792614,0.026950238272547725,0.038804106414318085
1701709028022243594,0.022238492965698242,0.021621586754918102,0.034496188163757324
1701709028122333714,-0.017885865643620494,-0.0017657876014709473,0.03803372755646706
1701709028222182553,-0.017246603965759277,-0.016109647229313854,0.033211708068847656
1701709028323074480,-0.011584164574742317,0.0003263355174567551,0.03600269556045532
1701709028421909294,0.012683869339525701,0.0037238001823425293,0.03878771886229516
1701709028523045299,0.029733778908848766,0.007873773574829102,0.04207790270447732
1701709028623999090,0.0342741645872593,-0.001521408325061202,0.03694295138120651
1701709028723762658,0.014592708088457586,-0.0076517462730407715,0.02911388874053955
1701709028823552645,0.00849962327629328,0.0006794929504394531,0.030735135078430176
1701709028924423851,0.0005871059256605805,0.005473197437822819,0.033381588757038116
1701709029023740595,0.0055953869596123695,0.007857383228838445,0.02612770162522793
1701709029124704269,0.024077294394373897,0.010235607624053955,0.03427117317914963
1701709029223549416,0.013533234596252441,0.004854798782616855,0.035166744142770774
1701709029324450549,0.03192425891757012,0.02130568027496338,0.031544268131256104
1701709029424539441,-0.014775992371141912,0.014001131057739258,0.03431439399719238
1701709029523468562,-0.0028058884199708705,-0.01958906278014183,0.0300481915473938
1701709029624454286,-0.01513063907623291,-0.03342628851532937,0.029671194031834606
1701709029724190505,0.0016406181966885927,-0.03436654806137085,0.028246644884347916
1701709029824172487,-0.006616114638745785,-0.035323206335306175,0.017119945958256725
1701709029924177581,0.013831259682774544,-0.03645718470215798,0.026093428954482082
1701709030027248901,0.0065386295318603516,0.008161366917192938,0.01729726791381836
1701709030127100208,-0.005631148815155029,0.018598141148686412,0.013582410290837288
1701709030227140182,-0.01720339059829712,0.021357836201787,0.010496377944946289
1701709030327169317,0.025182964280247692,0.021657347679138184,0.013521316461265089
1701709030427111728,0.02197474241256714,0.013953450135886671,0.020635131746530533
1701709030527057052,0.014679134823381903,0.011108815670013428,0.018802287057042125
1701709030627102239,0.00018179419566877186,-0.002023577922955156,0.020791590213775635
1701709030727142180,0.00012665987014770508,0.017294289544224743,0.015726685523986816
1701709030827236464,0.024996699765324596,0.04103332757949829,0.022514166310429577
1701709030927314657,-0.0212207455188036,0.015452506020665169,0.02760291658341885
1701709031027370134,0.05314797535538674,-0.005938112735748291,0.028979780152440075
1701709031129452200,0.015626847743988037,0.0063419342041015625,0.02884417958557606
1701709031227517964,-0.0163301806896925,0.0075012436136603355,0.02559125237166882
1701709031327599911,-0.011074541136622429,-0.007192790973931552,0.030800700187683105
1701709031427588574,-0.008186697959899902,-0.0025197865907102828,0.03074556589126587
1701709031529628661,0.014998019672930242,0.029321016743779186,0.02519935369491577
1701709031628763250,0.026957692578434948,0.011911989189684393,0.032548606395721436
1701709031729732263,0.019998852163553238,0.00040978199103847146,0.026901071891188625
1701709031828909438,0.00849962327629328,-0.006648898590356112,0.027754902839660645
1701709031929041399,-0.003731250995770097,-0.012087822891771795,0.022783875465393066
1701709032029252378,0.010780989192426206,-0.003674626583233476,0.023607905954122543
1701709032128796736,0.01790076494216919,0.006371736526489258,0.027243794873356823
1701709032229114921,0.008158384822309019,0.00907778646796942,0.03199874609708786
1701709032329294876,-0.00023394827439915392,-0.009208918549120428,0.036242611706256866
1701709032430051359,-0.0006794928340241313,-0.011646745726466179,0.03172754868865014
1701709032531142841,-0.004303455352783203,-0.0066459192894399175,0.018076598644256592
1701709032631126605,0.0015735627384856345,0.015139579772949219,0.015199185349047186
1701709032731115711,-0.0018551946850493552,0.017020106315612793,0.010186434723436834
1701709032830963041,0.001424551126547158,0.0019684433937072754,-0.003916025627404452
1701709032931879316,0.0007450581179000438,0.0103682279586792,-0.025218727067112926
1701709033031047547,0.0019341708393767478,0.006712973117828369,-0.03589392080903054
1701709033131180389,-0.0030770904850214724,0.004316866397857666,-0.0452488698065281
1701709033231080751,-0.008970499970018865,0.006182491779327393,-0.06102770939469338
1701709033332532695,-0.011393428780138494,-0.004132091999053955,-0.10702016204595567
1701709033431727634,-0.0033408405724912886,0.005482137203216553,-0.15327186882495883
1701709033531894065,0.0030174853745847945,0.0043034544214606285,-0.17825813591480258
1701709033631202556,0.008448958396911621,0.0111386189237237,-0.19645243883132935
1701709033733405600,-0.0007078050985001029,0.0060364603996276855,-0.21400004625320435
1701709033833789160,0.0109404306858778,0.004750490654259921,-0.21857918798923495
1701709033933970834,0.024209916591644287,0.011040271259844305,-0.22576750814914706
1701709034034173722,0.026676062494516373,0.021925570443272594,-0.22085462510585788
1701709034133480842,0.02102106809616089,0.013698638416826727,-0.21469299495220187
1701709034233610355,0.0056803226470947266,0.0023245813790708785,-0.2092406153678894
1701709034333954024,0.00745654245838523,-0.004376471042633057,-0.20020011067390442
1701709034434064149,0.012680890038609505,0.004707277286797763,-0.19221009314060214
1701709034534291280,0.01219809241592884,0.0038042666856199507,-0.17509014904499057
1701709034634450802,0.014287236146628858,0.013515355065464973,-0.1632899045944214
1701709034733758680,0.020438438281416896,0.007672608830034733,-0.14624746143817904
1701709034833982193,0.0062465667724609375,0.0033482911530882124,-0.13748258352279663
